2019-01-24T08:40:39.890542,rnn,252
2019-01-24T08:40:39.900797,rnn,254
2019-01-24T08:40:39.925423,rnn,251
2019-01-24T08:40:39.943281,rnn,255
2019-01-24T08:40:39.967811,rnn,248
2019-01-24T08:40:39.991796,rnn,255
2019-01-24T08:40:40.021139,rnn,242
2019-01-24T08:40:40.046107,rnn,255
2019-01-24T08:40:40.074797,rnn,229
2019-01-24T08:40:40.140082,rnn,255
2019-01-24T08:40:40.171296,rnn,201
2019-01-24T08:40:40.204950,rnn,255
2019-01-24T08:40:40.233292,rnn,135
2019-01-24T08:40:40.271219,rnn,255
2019-01-24T08:40:40.306684,rnn,50
2019-01-24T08:40:40.328944,rnn,255
2019-01-24T08:40:40.352016,rnn,19
2019-01-24T08:40:40.391777,rnn,225
2019-01-24T08:40:40.427319,rnn,2
2019-01-24T08:40:40.458965,rnn,207
2019-01-24T08:40:40.492640,rnn,0
2019-01-24T08:40:40.516904,rnn,189
2019-01-24T08:40:40.547953,rnn,0
2019-01-24T08:40:40.561081,rnn,175
2019-01-24T08:40:40.586314,rnn,0
2019-01-24T08:40:40.597234,rnn,165
2019-01-24T08:40:40.616941,rnn,0
2019-01-24T08:40:40.628387,rnn,158
2019-01-24T08:40:40.654353,rnn,0
2019-01-24T08:40:40.671716,rnn,153
2019-01-24T08:40:40.692099,rnn,0
2019-01-24T08:40:40.709565,rnn,149
2019-01-24T08:40:40.748925,rnn,0
2019-01-24T08:40:40.767280,rnn,147
2019-01-24T08:40:40.809672,rnn,0
2019-01-24T08:40:40.828880,rnn,147
2019-01-24T08:40:40.846565,rnn,0
2019-01-24T08:40:40.867032,rnn,146
2019-01-24T08:40:40.895703,rnn,0
2019-01-24T08:40:40.916935,rnn,145
2019-01-24T08:40:40.941844,rnn,0
2019-01-24T08:40:40.962713,rnn,145
2019-01-24T08:40:41.011235,rnn,0
2019-01-24T08:40:41.033074,rnn,145
2019-01-24T08:40:41.064110,rnn,0
2019-01-24T08:40:41.083515,rnn,145
2019-01-24T08:40:41.113808,rnn,0
2019-01-24T08:40:41.132132,rnn,145
2019-01-24T08:40:41.158971,rnn,0
2019-01-24T08:40:41.175133,rnn,145
2019-01-24T08:40:41.201667,rnn,0
2019-01-24T08:40:41.221139,rnn,145
2019-01-24T08:40:41.249281,rnn,0
2019-01-24T08:40:41.267711,rnn,145
2019-01-24T08:40:41.297865,rnn,0
2019-01-24T08:40:41.317009,rnn,145
2019-01-24T08:40:41.344745,rnn,0
2019-01-24T08:40:41.363535,rnn,145
2019-01-24T08:40:41.391839,rnn,0
2019-01-24T08:40:41.409929,rnn,145
2019-01-24T08:40:41.439013,rnn,0
2019-01-24T08:40:41.457054,rnn,145
2019-01-24T08:40:41.476151,rnn,0
2019-01-24T08:40:41.494684,rnn,145
2019-01-24T08:40:41.517200,rnn,0
2019-01-24T08:40:41.537043,rnn,144
2019-01-24T08:40:41.567053,rnn,0
2019-01-24T08:40:41.586359,rnn,144
2019-01-24T08:40:41.610074,rnn,0
2019-01-24T08:40:41.627599,rnn,145
2019-01-24T08:40:41.655429,rnn,0
2019-01-24T08:40:41.673215,rnn,145
2019-01-24T08:40:41.705372,rnn,0
2019-01-24T08:40:41.725993,rnn,145
2019-01-24T08:40:41.747901,rnn,0
2019-01-24T08:40:41.766999,rnn,145
2019-01-24T08:40:41.793991,rnn,0
2019-01-24T08:40:41.810964,rnn,145
2019-01-24T08:40:41.841880,rnn,0
2019-01-24T08:40:41.858565,rnn,145
2019-01-24T08:40:41.888919,rnn,0
2019-01-24T08:40:41.907552,rnn,145
2019-01-24T08:40:41.932483,rnn,0
2019-01-24T08:40:41.949953,rnn,145
2019-01-24T08:40:41.980343,rnn,0
2019-01-24T08:40:41.999906,rnn,145
2019-01-24T08:40:42.017133,rnn,0
2019-01-24T08:40:42.036502,rnn,145
2019-01-24T08:40:42.067148,rnn,0
2019-01-24T08:40:42.084697,rnn,144
2019-01-24T08:40:42.117049,rnn,0
2019-01-24T08:40:42.134562,rnn,145
2019-01-24T08:40:42.392005,rnn,1
2019-01-24T08:40:42.409028,rnn,145
2019-01-24T08:40:42.429082,rnn,0
2019-01-24T08:40:42.444368,rnn,141
2019-01-24T08:40:42.472392,rnn,0
2019-01-24T08:40:42.488070,rnn,141
2019-01-24T08:40:42.508968,rnn,0
2019-01-24T08:40:42.524424,rnn,142
2019-01-24T08:40:42.553151,rnn,0
2019-01-24T08:40:42.581886,rnn,142
2019-01-24T08:40:42.608949,rnn,0
2019-01-24T08:40:42.623644,rnn,143
2019-01-24T08:40:42.875240,rnn,1
2019-01-24T08:40:42.899864,rnn,132
2019-01-24T08:40:42.904415,rnn,0
2019-01-24T08:40:42.930092,rnn,132
2019-01-24T08:40:42.946600,rnn,0
2019-01-24T08:40:42.971273,rnn,134
2019-01-24T08:40:43.000545,rnn,0
2019-01-24T08:40:43.023060,rnn,138
2019-01-24T08:40:43.058621,rnn,0
2019-01-24T08:40:43.078021,rnn,141
2019-01-24T08:40:43.112156,rnn,0
2019-01-24T08:40:43.130401,rnn,143
2019-01-24T08:40:43.158971,rnn,0
2019-01-24T08:40:43.174637,rnn,143
2019-01-24T08:40:43.193304,rnn,0
2019-01-24T08:40:43.207958,rnn,144
2019-01-24T08:40:43.235707,rnn,0
2019-01-24T08:40:43.252220,rnn,143
2019-01-24T08:40:43.280527,rnn,0
2019-01-24T08:40:43.296610,rnn,144
2019-01-24T08:40:43.325940,rnn,0
2019-01-24T08:40:43.342182,rnn,144
2019-01-24T08:40:43.368897,rnn,0
2019-01-24T08:40:43.384883,rnn,144
2019-01-24T08:40:43.407657,rnn,0
2019-01-24T08:40:43.423488,rnn,144
2019-01-24T08:40:43.444689,rnn,0
2019-01-24T08:40:43.461408,rnn,144
2019-01-24T08:40:43.508003,rnn,0
2019-01-24T08:40:43.525070,rnn,144
2019-01-24T08:40:43.552457,rnn,0
2019-01-24T08:40:43.568499,rnn,145
2019-01-24T08:40:43.596012,rnn,0
2019-01-24T08:40:43.612033,rnn,144
2019-01-24T08:40:43.641922,rnn,0
2019-01-24T08:40:43.658435,rnn,144
2019-01-24T08:40:43.685431,rnn,0
2019-01-24T08:40:43.701945,rnn,144
2019-01-24T08:40:43.731764,rnn,0
2019-01-24T08:40:43.748149,rnn,144
2019-01-24T08:40:43.778230,rnn,0
2019-01-24T08:40:43.794919,rnn,144
2019-01-24T08:40:43.824844,rnn,0
2019-01-24T08:40:43.841921,rnn,145
2019-01-24T08:40:43.871315,rnn,0
2019-01-24T08:40:43.887706,rnn,145
2019-01-24T08:40:44.137128,rnn,1
2019-01-24T08:40:44.153411,rnn,145
2019-01-24T08:40:44.158248,rnn,0
2019-01-24T08:40:44.173105,rnn,141
2019-01-24T08:40:44.196496,rnn,0
2019-01-24T08:40:44.211013,rnn,140
2019-01-24T08:40:44.241910,rnn,0
2019-01-24T08:40:44.258481,rnn,141
2019-01-24T08:40:44.289147,rnn,0
2019-01-24T08:40:44.317067,rnn,131
2019-01-24T08:40:44.348239,rnn,0
2019-01-24T08:40:44.373480,rnn,134
2019-01-24T08:40:44.407089,rnn,0
2019-01-24T08:40:44.432166,rnn,139
2019-01-24T08:40:44.469342,rnn,0
2019-01-24T08:40:44.491964,rnn,142
2019-01-24T08:40:44.527566,rnn,0
2019-01-24T08:40:44.547636,rnn,143
2019-01-24T08:40:44.579072,rnn,0
2019-01-24T08:40:44.595862,rnn,144
2019-01-24T08:40:44.855200,rnn,1
2019-01-24T08:40:44.874501,rnn,144
2019-01-24T08:40:44.893147,rnn,0
2019-01-24T08:40:44.906790,rnn,140
2019-01-24T08:40:44.935624,rnn,0
2019-01-24T08:40:44.951047,rnn,140
2019-01-24T08:40:45.205128,rnn,1
2019-01-24T08:40:45.218260,rnn,141
2019-01-24T08:40:45.235037,rnn,0
2019-01-24T08:40:45.246165,rnn,138
2019-01-24T08:40:45.277187,rnn,0
2019-01-24T08:40:45.295891,rnn,138
2019-01-24T08:40:45.312880,rnn,0
2019-01-24T08:40:45.325218,rnn,140
2019-01-24T08:40:45.351015,rnn,0
2019-01-24T08:40:45.364119,rnn,141
2019-01-24T08:40:45.392091,rnn,0
2019-01-24T08:40:45.406316,rnn,142
2019-01-24T08:40:45.421511,rnn,0
2019-01-24T08:40:45.436796,rnn,142
2019-01-24T08:40:45.454219,rnn,0
2019-01-24T08:40:45.471557,rnn,142
2019-01-24T08:40:45.498100,rnn,0
2019-01-24T08:40:45.517186,rnn,143
2019-01-24T08:40:45.547147,rnn,0
2019-01-24T08:40:45.567071,rnn,143
2019-01-24T08:40:45.591958,rnn,0
2019-01-24T08:40:45.609994,rnn,144
2019-01-24T08:40:45.638197,rnn,0
2019-01-24T08:40:45.656667,rnn,144
2019-01-24T08:40:45.911199,rnn,1
2019-01-24T08:40:45.928190,rnn,144
2019-01-24T08:40:45.933763,rnn,0
2019-01-24T08:40:45.948245,rnn,141
2019-01-24T08:40:45.972902,rnn,0
2019-01-24T08:40:45.989698,rnn,140
2019-01-24T08:40:46.017325,rnn,0
2019-01-24T08:40:46.043405,rnn,130
